"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
532972,"SANKHYA INFO","B ","Q",6.89,6.89,6.89,6.89,6.89,7.03,1,25,172,,"17-02-2014"
532974,"ABML        ","B ","Q",12.9,13.2,12.85,13.1,13.1,12.55,90,3058,39497,,"17-02-2014"
532975,"AISHWARYA TE","B ","Q",3.05,3.1,2.96,3.1,3.1,3.15,6,1184,3601,,"17-02-2014"
532976,"JAIBALA IND ","B ","Q",8.85,8.85,7.55,8.42,8.47,8.83,71,2326,19125,,"17-02-2014"
532977,"BAJAJ AUTO  ","A ","Q",1848.4,1868.55,1809.15,1846.85,1846.85,1839.9,3591,38711,71272103,,"17-02-2014"
532978,"BAJAJ FINSE ","A ","Q",677.5,695,675,688.9,691,679.2,548,3792,2595773,,"17-02-2014"
532979,"PIRPHYTO    ","T ","Q",27,27.1,26.45,26.7,26.5,25.85,82,6845,184423,,"17-02-2014"
532980,"GOKUL REFOIL","B ","Q",13.1,13.1,11.5,11.8,11.55,12.85,137,6398,76597,,"17-02-2014"
532981,"ANU LABS    ","T ","Q",0.29,0.29,0.28,0.29,0.29,0.28,42,123237,35736,,"17-02-2014"
532983,"RPG LIFESCI ","B ","Q",50.8,51.35,50,51,51.35,51.05,279,8576,431838,,"17-02-2014"
532985,"KOTAK SENSEX","B ","Q",208,208,207.5,207.5,207.5,206.75,14,246,51055,,"17-02-2014"
532986,"NIRAJ CEMENT","B ","Q",4.5,4.93,4.5,4.93,4.93,4.72,5,1164,5246,,"17-02-2014"
532987,"RANE BRAKE  ","B ","Q",111.05,114,111.05,114,114,112.25,2,83,9240,,"17-02-2014"
532988,"RANE ENGVL  ","T ","Q",134,134,134,134,134,129,1,200,26800,,"17-02-2014"
532989,"BAFNA PHARMA","B ","Q",22.5,22.85,22.35,22.35,22.35,22.9,16,235,5290,,"17-02-2014"
532990,"METKORE     ","B ","Q",6.39,6.39,5.53,5.55,5.55,5.81,17,489,2725,,"17-02-2014"
532991,"MVL LIMITED ","T ","Q",1.33,1.33,1.3,1.3,1.3,1.33,3,1001,1301,,"17-02-2014"
532992,"CHL LTD     ","T ","Q",64,64.9,62.2,62.2,62.2,65.45,5,200,12636,,"17-02-2014"
532993,"SEZALGLASS  ","T ","Q",4.1,4.1,3.75,3.98,3.98,3.94,31,1608,6209,,"17-02-2014"
532994,"ARCHIDPLY IN","T ","Q",9.23,9.55,9.21,9.23,9.21,9.6,28,850,7848,,"17-02-2014"
532995,"AVON CORP   ","T ","Q",0.42,0.46,0.42,0.46,0.46,0.44,6,8140,3422,,"17-02-2014"
532997,"KSK ENERGY  ","B ","Q",55.9,55.9,54.5,54.95,55,55.25,119,3272,180310,,"17-02-2014"
532998,"LOTUS EYE   ","B ","Q",7.1,7.1,6.41,6.9,6.9,6.9,7,610,4315,,"17-02-2014"
533001,"SOMI CONVEY ","B ","Q",34.1,36.9,33.4,34.75,34.75,34.1,935,218327,7429402,,"17-02-2014"
533006,"BIRLA COTSYN","T ","Q",0.11,0.11,0.1,0.1,0.11,0.1,87,390890,41448,,"17-02-2014"
533007,"LGB FORGE   ","T ","Q",1.55,1.6,1.55,1.55,1.55,1.53,8,6580,10299,,"17-02-2014"
533008,"OCL IRON&ST ","T ","Q",16,16.95,16,16.95,16.95,16.45,8,3100,49870,,"17-02-2014"
533012,"LANDMRK PRO ","T ","Q",2.08,2.08,2.04,2.08,2.08,1.99,15,10200,21160,,"17-02-2014"
533014,"SICAGEN IND ","B ","Q",13.49,13.65,12.77,12.8,13.4,13.13,51,2587,33934,,"17-02-2014"
533015,"NUTEK INDIA ","T ","Q",0.56,0.57,0.53,0.57,0.57,0.55,56,64464,36138,,"17-02-2014"
533016,"AUSTRAL COKE","B ","Q",0.48,0.52,0.48,0.49,0.49,0.5,71,39891,19700,,"17-02-2014"
533017,"RESURGERE   ","T ","Q",0.81,0.81,0.75,0.76,0.79,0.78,17,22936,17906,,"17-02-2014"
533022,"20 MICRONS  ","B ","Q",31.2,31.2,30.35,30.5,30.5,30.6,464,78713,2410955,,"17-02-2014"
533023,"WABCO       ","B ","Q",1785.1,1785.1,1745.55,1750.45,1750,1790.65,93,574,1005060,,"17-02-2014"
533029,"ALKALI      ","B ","Q",16.5,16.5,15.95,15.95,15.95,15.5,24,325,5300,,"17-02-2014"
533033,"ISGEC*      ","B ","Q",907.8,945,907.8,927.6,925,939,108,1164,1091122,,"17-02-2014"
533047,"INDIAN MET  ","B ","Q",190.05,190.05,186.25,187.6,187.6,190,49,409,77128,,"17-02-2014"
533055,"EDSERV SOFT ","T ","Q",2.26,2.35,2.17,2.22,2.29,2.26,63,33055,74129,,"17-02-2014"
533056,"VEDAVAAG    ","B ","Q",9.7,9.7,9,9,9,9.32,5,2040,19354,,"17-02-2014"
533059,"BRAND HOUSE ","T ","Q",2.35,2.35,2.21,2.21,2.21,2.32,30,24096,53880,,"17-02-2014"
533065,"REISIX TENR ","T ","Q",0.86,0.86,0.82,0.82,0.82,0.86,24,43004,35423,,"17-02-2014"
533068,"ARROW TEX   ","B ","Q",5.14,5.14,5.14,5.14,5.14,5.41,2,50,257,,"17-02-2014"
533080,"MOLDTKPACK  ","B ","Q",37.7,39,37.7,38.6,38.6,39,163,7145,275219,,"17-02-2014"
533083,"RISHABHDEV  ","B ","Q",3.06,3.06,3.06,3.06,3.06,3,11,9558,29247,,"17-02-2014"
533088,"MAH HOLIDAY ","B ","Q",229,230,219,222.15,224.15,225.55,294,1333,297507,,"17-02-2014"
533090,"EXCEL INFO  ","B ","Q",21.1,21.55,20.4,20.95,20.95,21.2,94,40716,848138,,"17-02-2014"
533093,"RAJ OIL     ","T ","Q",1.9,1.9,1.88,1.88,1.88,1.97,25,22608,42618,,"17-02-2014"
533095,"BENGLA& ASM ","B ","Q",290.5,290.55,290.5,290.5,290.5,290,14,136,39510,,"17-02-2014"
533096,"ADANI POWER ","A ","Q",33,34.5,33,34.2,34.2,32.9,1717,376033,12803591,,"17-02-2014"
533098,"NHPC        ","A ","Q",18.05,18.1,17.9,17.95,17.95,18.1,566,224887,4048663,,"17-02-2014"
533100,"PREMIER ENER","B ","Q",14.1,14.1,14.1,14.1,14.1,14.1,1,100,1410,,"17-02-2014"
533101,"SURYAMBA SP ","B ","Q",24.9,25.5,23.35,25.5,25.5,24.55,21,489,12057,,"17-02-2014"
533103,"JINDALCOTEX ","B ","Q",13.1,13.5,12,12.75,12.95,13.4,521,52349,669494,,"17-02-2014"
533104,"GLOBUS SPR  ","B ","Q",68.2,68.3,66.5,66.55,66.55,67.45,277,16755,1123194,,"17-02-2014"
533106,"OIL INDIA   ","A ","Q",459.65,459.65,446.35,448.7,448.7,456.65,684,13332,6002432,,"17-02-2014"
533107,"PIPAVAVDOC  ","A ","Q",34.9,35.3,34.25,34.6,34.55,34.75,709,342829,11880365,,"17-02-2014"
533108,"BHILWRA TEC ","T ","Q",5.9,5.9,5.55,5.56,5.55,5.83,24,4000,22868,,"17-02-2014"
533109,"EURO MULTI  ","T ","Q",0.86,0.86,0.86,0.86,0.86,0.82,1,40,34,,"17-02-2014"
533110,"SH PRECOTED ","T ","Q",2.4,2.4,2.26,2.26,2.26,2.37,13,7040,15953,,"17-02-2014"
533121,"THINKSOFT   ","T ","Q",257,257,255.5,255.65,255.8,256.2,119,12814,3277727,,"17-02-2014"
533122,"INDIAB POWER","B ","Q",6.8,7.04,6.76,6.78,6.78,6.77,491,233982,1606906,,"17-02-2014"
533137,"DEN NETWORK ","B ","Q",140.75,145.9,138.1,140.25,140.25,142.65,987,16400,2316240,,"17-02-2014"
533138,"ASTEC LIFE  ","T ","Q",32.4,32.4,30.7,30.95,32,32.3,116,13642,420675,,"17-02-2014"
533143,"RBN         ","B ","Q",60,61.1,55.95,59.8,59.65,60.35,1002,67880,3909253,,"17-02-2014"
533144,"COX KINGS   ","B ","Q",141,151.15,140.7,145.35,145.35,139.4,14724,690528,101131026,,"17-02-2014"
533146,"DLINK IND   ","B ","Q",27.65,27.65,26.6,27.2,27.2,27.1,384,24083,654557,,"17-02-2014"
533148,"JSW ENERGY  ","A ","Q",45,45.95,44.6,45.6,45.6,44.75,669,84722,3821621,,"17-02-2014"
533149,"ESSAR SECU  ","B ","Q",30.9,31,30.85,31,31,29.6,37,1019,31544,,"17-02-2014"
533150,"GODREJ PROP ","B ","Q",156.95,157.8,154.5,155.35,155.35,156.1,697,17296,2698327,,"17-02-2014"
533151,"D B CORP    ","B ","Q",301,305.1,295.55,297.85,299.95,303.3,239,50727,15318042,,"17-02-2014"
533152,"MBL INFRA   ","B ","Q",114.8,114.8,106,109.25,109.25,106,443,10204,1118667,,"17-02-2014"
533154,"INFINITE    ","B ","Q",126,129,125.35,126.65,126.65,123.8,668,20276,2575735,,"17-02-2014"
533155,"JUBL FOOD   ","A ","Q",1039,1039.1,1007,1022.6,1022.6,1036.05,887,9447,9636078,,"17-02-2014"
533156,"VASCON ENG  ","B ","Q",17.5,17.5,14.35,15.15,14.5,16.75,212,7277,111936,,"17-02-2014"
533157,"SYNCOM HEAL ","T ","Q",6.76,6.81,6.76,6.81,6.81,7.04,8,750,5105,,"17-02-2014"
533158,"THANGAMAYIL ","B ","Q",154.85,154.85,147,148.45,151.95,149.4,94,1227,186385,,"17-02-2014"
533160,"D B REALTY  ","B ","Q",48.45,49.3,48.1,48.45,48.45,48.25,619,42831,2085129,,"17-02-2014"
533161,"EMMBI       ","B ","Q",9.85,9.99,9.5,9.95,9.99,9.65,62,6992,68319,,"17-02-2014"
533162,"HATHWAY CAB ","B ","Q",256.5,257,252.25,254.7,254.7,254.5,134,1194,304738,,"17-02-2014"
533163,"ARSS INFRA  ","B ","Q",21.8,21.8,18.85,19.15,19.3,20.35,357,21181,428295,,"17-02-2014"
533164,"TEXMO PIPES ","B ","Q",6,6.3,6,6.26,6.28,5.98,126,27053,166258,,"17-02-2014"
533166,"SUNDARAMMUL ","B ","Q",17.95,17.95,16.9,17.35,17.35,17.4,697,616186,10693387,,"17-02-2014"
533167,"CORO ENGG   ","T ","Q",44.55,44.55,44.55,44.55,44.55,46.85,2,31,1381,,"17-02-2014"
533168,"ROSSELL IND ","T ","Q",46.25,48,46.25,47.95,48,48.35,19,703,33481,,"17-02-2014"
533169,"MAN INFRA   ","B ","Q",85.5,88.45,84.3,87.6,88.45,88.95,74,1097,94204,,"17-02-2014"
533170,"TAMBOLI CAP ","B ","Q",18.3,18.3,18.3,18.3,18.3,19.15,3,160,2928,,"17-02-2014"
533171,"UNITED BANK ","B ","Q",25,25,24.05,24.3,24.3,24.5,2068,166261,4080777,,"17-02-2014"
533172,"RELIGAREGOLD","E ","Q",2899,2940,2899,2940,2940,2870,28,312,906910,,"17-02-2014"
533176,"DQ ENT      ","B ","Q",36.85,36.85,36.85,36.85,36.85,38.75,8,441,16250,,"17-02-2014"
533177,"IL&FS TRANS ","B ","Q",110,110.15,105,105.2,105,107,350,9847,1044994,,"17-02-2014"
533178,"PRADIPOVERS ","T ","Q",3.77,3.89,3.77,3.89,3.89,3.75,3,347,1320,,"17-02-2014"
533179,"PERSISTENT  ","B ","Q",1008.45,1008.45,981,995.6,999.85,987.8,647,154245,154075056,,"17-02-2014"
533180,"SGJHL       ","B ","Q",28.5,29.6,27,27.35,27.35,27.5,1181,89854,2553862,,"17-02-2014"
533181,"INTRASOFT   ","B ","Q",47,47,44.15,45.45,44.15,46.45,3,115,5224,,"17-02-2014"
533189,"GOENKA DIAM ","B ","Q",3.62,3.8,3.5,3.8,3.8,3.62,546,446062,1619096,,"17-02-2014"
533192,"KCP SUGAR IN","B ","Q",13.82,15.69,13.82,15.15,15.07,15.24,34,2108,32037,,"17-02-2014"
533193,"KIRLOSKAR EL","B ","Q",16.65,16.65,15.95,16.1,16.05,16.4,159,6155,99908,,"17-02-2014"
533200,"TALWALKAR   ","B ","Q",146.2,146.2,137.85,139.05,139.05,137.7,255,4194,583135,,"17-02-2014"
533202,"NITESH EST  ","B ","Q",12.7,12.7,12.1,12.26,12.5,12.21,110,7414,90919,,"17-02-2014"
533203,"TARAPUR TRA ","T ","Q",6.38,6.38,6.38,6.38,6.38,6.38,1,1000,6380,,"17-02-2014"
533204,"MANDHANA    ","B ","Q",233,233,231.95,231.95,231.95,231.95,226,11776,2732482,,"17-02-2014"
533206,"SJVN        ","B ","Q",20.45,20.75,20.35,20.35,20.35,20.55,106,26448,540043,,"17-02-2014"
533207,"JPINFRATEC  ","A ","Q",18.6,19,18.5,18.7,18.85,18.6,385,126615,2362900,,"17-02-2014"
533211,"PARAB DRUGS ","T ","Q",5.65,5.87,5.65,5.65,5.65,5.94,57,22841,129691,,"17-02-2014"
533213,"FRONT SEC   ","B ","Q",33,33.25,33,33,33,32.7,8,700,23100,,"17-02-2014"
533216,"TECHNOFAB   ","B ","Q",67,67,66.55,66.55,66.55,70.05,33,1558,103843,,"17-02-2014"
533217,"HMVL        ","B ","Q",129,129,124.9,125.25,125.25,127.15,100,2012,251793,,"17-02-2014"
533218,"EMAMI INFRA ","T ","Q",14.4,15.7,14.37,14.9,14.9,15.12,8,353,5083,,"17-02-2014"
533219,"SHRIASTER   ","T ","Q",10,11,10,10.21,10.98,10.5,42,3278,33765,,"17-02-2014"
533221,"ASIAN HTL W ","B ","Q",97.75,101.3,95.3,101.25,101.3,97.75,4,8,786,,"17-02-2014"
533227,"ASIAN HTL E ","B ","Q",127.5,136,127.5,136,136,131,7,69,8986,,"17-02-2014"
533228,"SKS MICRO   ","B ","Q",183.35,186.15,181.5,183.45,183.45,183.35,3222,129725,23806942,,"17-02-2014"
533229,"BAJAJ CORP  ","B ","Q",208.7,208.7,203.15,207.45,206.45,202.25,233,5486,1132546,,"17-02-2014"
533230,"HDFCMFGETF  ","E ","Q",2900,2944,2900,2943.8,2944,2900.8,100,612,1792819,,"17-02-2014"
533239,"PRAKASHSTL  ","B ","Q",105.5,106.9,103.2,106.45,106.9,105.25,670,129330,13552952,,"17-02-2014"
533244,"ICICIPRUGETF","E ","Q",2900,2926,2900,2926,2926,2850.67,12,220,638316,,"17-02-2014"
533248,"GPPL        ","B ","Q",62.9,64.4,62.9,63.85,63.85,62.55,998,162307,10341544,,"17-02-2014"
533252,"WELSPUN INV ","B ","Q",18.15,19.2,18.15,19.05,19.2,18.6,37,96,1784,,"17-02-2014"
533256,"HIRA FERRO  ","B ","Q",21.4,21.45,21.05,21.45,21.05,21.45,32,20132,430828,,"17-02-2014"
533257,"INDOSOLAR   ","B ","Q",1.69,1.69,1.6,1.65,1.65,1.6,146,61814,101350,,"17-02-2014"
533258,"TIRUPATI IN ","B ","Q",13.71,13.99,13.25,13.36,13.28,13.65,223,30398,408798,,"17-02-2014"
533259,"MICROSECFIN ","T ","Q",26,26,25.5,25.5,25.5,26.05,33,4256,110037,,"17-02-2014"
533260,"CAREERP     ","T ","Q",77.4,77.4,77.4,77.4,77.4,74.1,1,1,77,,"17-02-2014"
533261,"EROS MEDIA  ","B ","Q",155,156.5,152.9,153.7,153.7,155,781,100115,15396798,,"17-02-2014"
533262,"RAMKY INFRA ","B ","Q",35.9,35.9,32.9,32.95,32.9,34.9,316,22791,766590,,"17-02-2014"
533263,"GREENPOWER  ","B ","Q",10.15,10.15,9.81,9.81,9.81,9.92,69,9411,93720,,"17-02-2014"
533264,"ELECTROSTEEL","B ","Q",3.7,3.73,3.68,3.71,3.73,3.66,32,15234,56386,,"17-02-2014"
533265,"GALLISPAT   ","B ","Q",309,309.15,306.8,307.4,307.95,309.15,569,15932,4903159,,"17-02-2014"
533266,"TECPRO SYS  ","B ","Q",13.7,13.7,13.3,13.35,13.3,13.3,36,3436,46316,,"17-02-2014"
533267,"CANTABIL    ","B ","Q",18.3,18.3,17.2,17.45,17.2,17,20,505,8838,,"17-02-2014"
533268,"SEATV       ","B ","Q",14.45,14.46,13.51,13.6,13.6,14,18,2476,35573,,"17-02-2014"
533269,"VATECH WABA ","B ","Q",582,623.5,582,607.55,607.55,599.3,1502,8598,5273959,,"17-02-2014"
533270,"BEDMUTHA IN ","B ","Q",8.53,8.8,8.11,8.37,8.11,8.53,34,4231,34565,,"17-02-2014"
533271,"ASHOKA      ","B ","Q",57,59.2,57,59.2,59.2,57.15,24,625,36495,,"17-02-2014"
533272,"CEBBCO      ","T ","Q",9.6,10.05,9.2,10,10.05,9.58,204,22479,224439,,"17-02-2014"
533273,"OBEROI REAL ","A ","Q",185.85,189.95,182.4,184.15,184.1,184.95,148,2163,399840,,"17-02-2014"
533274,"PRESTIGE    ","A ","Q",133.8,134,132.2,133.25,133.3,134.45,173,6160,821159,,"17-02-2014"
533275,"GYSCOAL     ","B ","Q",20.65,24.5,20.65,24.15,24,24.3,145,14989,363080,,"17-02-2014"
533276,"BSLIMITED   ","B ","Q",12,12.35,11.5,12.25,12.25,12.46,46,5952,72071,,"17-02-2014"
533278,"COAL INDIA  ","A ","Q",260,260,255.65,256.4,256.4,260.55,3567,87270,22429764,,"17-02-2014"
533281,"TECHNO ELE  ","B ","Q",119.95,120.6,116.35,120.15,120.15,119.5,549,2229,266371,,"17-02-2014"
533282,"GRAVITA     ","B ","Q",45.2,47.15,44.55,45,45,44.75,249,12168,553589,,"17-02-2014"
533284,"RPP INFRA   ","B ","Q",58.5,60,57.5,57.55,59.75,58,198,10900,639796,,"17-02-2014"
533286,"MOIL LTD    ","B ","Q",218.5,219,216.1,217.5,217.3,218.4,404,3699,804893,,"17-02-2014"
533287,"ZEE LEARN   ","B ","Q",24.55,28.45,24.55,27,27.15,26.5,74,2160,58059,,"17-02-2014"
533288,"CLARIS LIFE ","B ","Q",177.2,178.2,177.1,177.35,177.35,178.2,288,7924,1405907,,"17-02-2014"
533289,"KESAR TERMI ","T ","Q",70,70.9,67.1,67.1,67.1,69,12,856,58547,,"17-02-2014"
533292,"A2ZMES      ","T ","Q",10.2,10.3,9.91,9.97,10,10.25,169,45411,454554,,"17-02-2014"
533293,"KIRLOIL ENG ","B ","Q",170.1,176,170.1,171.65,171.65,173.85,388,1566,270496,,"17-02-2014"
533294,"RAVI KUMAR  ","B ","Q",3.75,3.75,3.7,3.7,3.7,3.83,6,1000,3704,,"17-02-2014"
533295,"PUNJABNSIND ","B ","Q",40.7,42.8,40.7,42.25,42.45,42.25,122,6978,295133,,"17-02-2014"
533296,"FMNL        ","T ","Q",14.5,14.55,13.95,13.95,13.95,14.65,6,250,3545,,"17-02-2014"
533297,"KIRL INVEST ","B ","Q",730,742,730,742,742,745,4,18,13305,,"17-02-2014"
533298,"SURANA VENT ","B ","Q",19.65,20.4,19.5,19.95,20.4,19.5,175,28147,553344,,"17-02-2014"
533301,"SHEKHAWATI  ","B ","Q",2.25,2.25,2.1,2.1,2.1,2.2,15,2220,4664,,"17-02-2014"
533302,"KALYANI INV ","B ","Q",333.95,333.95,315.7,317.5,317,325,24,42,13545,,"17-02-2014"
533303,"BF INVEST   ","B ","Q",37.3,39.4,37,39,39,37.05,134,11152,428911,,"17-02-2014"
533304,"CMAHENDRA   ","B ","Q",195.25,195.25,187,188.95,188.95,193.6,764,37301,7063776,,"17-02-2014"
533305,"SRS REAL    ","B ","Q",38,38,37.55,37.6,37.55,37.5,462,242707,9150597,,"17-02-2014"
533306,"SUMMIT SECU ","B ","Q",80,80,75.3,76,76,75.3,64,1764,134814,,"17-02-2014"
533309,"DALMIABHA   ","B ","Q",160,185.4,160,180.95,180.95,161.4,417,5691,967162,,"17-02-2014"
533315,"INNO INVEST ","T ","Q",3.52,3.52,3.52,3.52,3.52,3.36,3,1000,3520,,"17-02-2014"
533316,"STEL        ","T ","Q",9.95,10.45,9.57,10.35,9.57,9.96,144,10532,107951,,"17-02-2014"
533317,"OMKAR SPC   ","B ","Q",117.6,117.6,115.5,115.8,115.5,116.95,880,101041,11739902,,"17-02-2014"
533320,"JUBILNT IND ","B ","Q",48.15,52.4,48,52.4,52.4,52.05,154,2113,101956,,"17-02-2014"
533321,"BIL ENERGY  ","T ","Q",2.03,2.03,2.03,2.03,2.03,2.13,2,150,304,,"17-02-2014"
533326,"TEXMACO RAIL","B ","Q",38.95,40.5,38.05,39.95,40.2,40.15,864,5604,221376,,"17-02-2014"
533329,"IND TERRAIN ","B ","Q",158.9,158.9,146.25,146.25,146.25,153.9,194,2153,321865,,"17-02-2014"
533330,"ACROPET TEC ","T ","Q",5.24,5.25,5,5.05,5.05,5.19,52,7990,40715,,"17-02-2014"
533332,"SUDAR       ","B ","Q",20,20.9,19.25,19.4,19.25,20.25,116,7035,140916,,"17-02-2014"
533333,"FINEOTEX  CH","B ","Q",29,29,28.4,29,29,29,72,17617,510887,,"17-02-2014"
533336,"DHUNINV     ","B ","Q",53.25,53.25,53.2,53.2,53.2,53.2,6,746,39687,,"17-02-2014"
533339,"ZEN TECH    ","B ","Q",68.8,68.8,68.8,68.8,68.8,72.4,15,1547,106433,,"17-02-2014"
533343,"LOVABLE     ","B ","Q",320,322.5,310.4,313.3,313.3,318.15,3541,82352,26060288,,"17-02-2014"
533344,"PTCFIN SER  ","B ","Q",13,13.2,12.86,13.04,13.04,12.88,363,90195,1173708,,"17-02-2014"
533385,"N100        ","E ","Q",230,240,223.5,225,225,229.5,26,263,59546,,"17-02-2014"
533389,"SHILPI CABLE","B ","Q",23.95,23.95,23.5,23.65,23.7,23.5,191,9247,218491,,"17-02-2014"
533393,"TCI DEVELP  ","B ","Q",146.9,146.9,141.4,141.65,141.65,146.9,4,28,4017,,"17-02-2014"
533398,"MUTHOOT FIN ","A ","Q",165.9,169.05,159.1,160.5,160.5,165.8,7071,332393,54624712,,"17-02-2014"
533399,"PARAMOUNT PR","B ","Q",0.71,0.71,0.71,0.71,0.71,0.74,2,3500,2485,,"17-02-2014"
533400,"FCEL        ","B ","Q",5.05,5.1,4.93,5.09,5.1,4.97,40,19030,96579,,"17-02-2014"
533401,"SERVALAKSHMI","T ","Q",3.19,3.19,3.19,3.19,3.19,3.35,2,205,653,,"17-02-2014"
533402,"INNOV IND   ","T ","Q",15.7,15.7,15.6,15.6,15.6,16.4,11,733,11439,,"17-02-2014"
533407,"CIL NOVA    ","B ","Q",18,18,18,18,18,18,2,240,4320,,"17-02-2014"
533408,"BSLGOLDETF  ","E ","Q",2940,3048.9,2940,3003.47,3048.9,2925,11,12,35708,,"17-02-2014"
533411,"SANGH FORG  ","B ","Q",16.6,17.6,16.55,17.6,17.6,16.8,34,1393,24442,,"17-02-2014"
533412,"DRDATSONS   ","B ","Q",68,69.85,63.25,65,65,70.05,147,4329,285550,,"17-02-2014"
533444,"TIMBOR HOME ","T ","Q",12.25,12.25,12.25,12.25,12.25,11.9,1,1,12,,"17-02-2014"
533452,"WEIZMANN FX ","B ","Q",75.25,80.1,73.25,75,75,76.4,86,4233,317710,,"17-02-2014"
533469,"BIRLAPACIFIC","T ","Q",0.45,0.45,0.44,0.45,0.45,0.45,32,45000,20090,,"17-02-2014"
533470,"RUSHIL DECOR","B ","Q",48.9,49.8,47.2,47.65,47.8,48.1,299,21585,1044593,,"17-02-2014"
533477,"ENKEI WHEEL ","T ","Q",39.8,39.8,36.35,39,39,37.95,3,567,22388,,"17-02-2014"
533482,"READYMADESTL","T ","Q",173,181,166.45,178.8,179.95,175.2,304,16440,2893873,,"17-02-2014"
533499,"BGLOBAL     ","T ","Q",6.45,6.5,6.25,6.25,6.25,6.3,57,11767,75874,,"17-02-2014"
533506,"INVENTURE   ","T ","Q",7.9,8.38,7.9,8.3,8.3,8.03,81,81321,647880,,"17-02-2014"
533519,"LNT FH      ","A ","Q",70.75,73.3,69.1,72,72,69.95,9611,1173348,83999344,,"17-02-2014"
533520,"INDBULL WSL ","B ","Q",18.85,19.25,18.8,19.05,18.85,19,20,1553,29358,,"17-02-2014"
533525,"HEALTHTECH  ","T ","Q",15.37,15.41,15.37,15.41,15.41,14.68,10,3497,53885,,"17-02-2014"
533540,"TREE HOUSE  ","B ","Q",221.5,225.65,217.5,217.5,217.5,219.15,325,12930,2837879,,"17-02-2014"
533543,"BROOKS LABS ","B ","Q",18,18,17.3,17.5,17.5,17.95,134,18095,322298,,"17-02-2014"
533552,"RUPA & CO   ","B ","Q",205.3,215,201.05,210.3,210,211.4,30,433,89336,,"17-02-2014"
533553,"TD POWER    ","B ","Q",238.9,286,238.9,246.3,246.3,240.9,33,177,43198,,"17-02-2014"
533569,"SRS LIMITED ","B ","Q",36,36,34,34.8,34.95,35.45,647,72249,2499180,,"17-02-2014"
533570,"AXISGOLD    ","E ","Q",2894.99,2901,2830,2877.5,2880,2861.5,41,52,149420,,"17-02-2014"
533573,"ALEM PHARMA ","B ","Q",234,234,226.4,228.05,228.05,231.8,836,18126,4151126,,"17-02-2014"
533576,"VASWANI IND ","T ","Q",1.75,1.8,1.72,1.78,1.8,1.8,38,7100,12340,,"17-02-2014"
533581,"PG ELECTRO  ","B ","Q",179.5,180,175.5,178.75,175.5,179.4,80,18852,3378181,,"17-02-2014"
533605,"PRAKASH CON ","B ","Q",0.73,0.73,0.68,0.7,0.71,0.71,107,359456,255057,,"17-02-2014"
533608,"RDB RASAYAN ","B ","Q",10.28,10.98,10.28,10.4,10.89,10.75,25,608,6327,,"17-02-2014"
533629,"TIJARIA PPL ","T ","Q",3.25,3.55,3.24,3.55,3.55,3.4,25,3400,11079,,"17-02-2014"
533632,"ONELIFE CAP ","B ","Q",178.1,180.5,175,178.55,175.5,177.85,237,11699,2083151,,"17-02-2014"
533638,"FLEXITUFF   ","B ","Q",229,233,228,228.65,228,229.15,357,10763,2467044,,"17-02-2014"
533644,"UJAAS       ","B ","Q",14.4,14.4,13.35,13.41,13.4,13.99,243,40667,548026,,"17-02-2014"
533655,"TRIVENITURB ","B ","Q",55.1,55.15,55,55.15,55.15,55.9,13,674,37090,,"17-02-2014"
533676,"INDO THAI   ","B ","Q",11.3,11.89,11.3,11.84,11.8,11.26,3,270,3061,,"17-02-2014"
533704,"ESSAR SHIP  ","B ","Q",15.35,16.3,15.15,15.3,15.3,15.9,158,504453,7819556,,"17-02-2014"
533719,"IDBIGOLD    ","E ","Q",2891.5,2956,2891.5,2940.82,2940,2910,19,46,134816,,"17-02-2014"
533758,"APL APOLLO  ","B ","Q",148.05,159,148.05,158,158,156.3,177,119810,18924133,,"17-02-2014"
533790,"KGN ENT     ","T ","Q",70.4,70.4,70.4,70.4,70.4,69.05,3,85,5984,,"17-02-2014"
533888,"REL BANK ETF","B ","Q",1050,1068.95,1050,1060,1060,1068.95,4,19,20138,,"17-02-2014"
533891,"REL GOLD ETF","E ","Q",2735,2774.89,2730,2769.71,2772,2734,187,698,1919074,,"17-02-2014"
533896,"FERVENTSYN  ","B ","Q",10.85,10.85,10.85,10.85,10.85,10.9,1,10,108,,"17-02-2014"
533982,"TERASOFTWARE","B ","Q",17.4,17.4,17,17.25,17.25,16.85,11,2435,41539,,"17-02-2014"
534060,"PRITI MERC  ","B ","Q",769,769,650,680,680,662.75,358,34459,23219216,,"17-02-2014"
534064,"AIML        ","T ","Q",160,160,160,160,160,155,118,150000,24000000,,"17-02-2014"
534076,"ORIENT REF  ","T ","Q",45,45.35,45,45.05,45.05,45,36,9925,446832,,"17-02-2014"
534091,"MCX LTD     ","A ","Q",494.85,511.9,488,506.75,506.75,489.6,25417,744139,372835578,,"17-02-2014"
534139,"SCHNEIDER   ","B ","Q",66,67.6,65,65.1,65.1,66.15,118,3406,223145,,"17-02-2014"
534184,"NORL        ","T ","Q",3.85,3.86,3.62,3.63,3.63,3.68,63,26752,100432,,"17-02-2014"
534185,"MGOLD       ","E ","Q",2960,2990,2960,2980,2980,2917,11,11,32754,,"17-02-2014"
