SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500488,ABBOTT (I)  ,B ,Q,2070.00,2110.00,2031.05,2059.95,2031.05,2085.00,78,185,381844.00,
500490,BAJ HOLD INV,A ,Q,1315.00,1331.90,1315.00,1326.85,1331.90,1305.75,141,1942,2573199.00,
500493,BHARAT FORGE,A ,Q,694.00,714.40,685.00,710.40,710.40,693.00,3618,51021,35891508.00,
500495,ESCORTS LTD.,B ,Q,123.00,123.80,120.25,121.90,121.90,123.00,2380,97940,11952505.00,
500500,HIND.MOTORS ,B ,Q,8.50,8.54,8.26,8.47,8.47,8.54,181,47841,405803.00,
500510,LARSEN & TOU,A ,Q,1660.60,1670.00,1640.00,1644.75,1644.75,1656.35,18112,185524,306571903.00,
500520,MAH & MAH   ,A ,Q,1209.00,1224.15,1191.00,1200.75,1191.00,1206.45,2794,25550,30900700.00,
500530,BOSCH LTD   ,A ,Q,13297.75,13400.00,13160.70,13242.65,13242.65,13265.85,579,1092,14474995.00,
500540,PREMIER LTD ,B ,Q,74.00,74.00,70.20,70.45,70.45,72.50,175,8748,622552.00,
500547,BHARAT PET. ,A ,Q,590.00,593.00,570.10,574.85,574.85,592.40,4189,109182,63108527.00,
500550,SIEMENS LTD.,A ,Q,903.50,918.00,892.05,896.30,896.30,899.65,1906,18976,17109772.00,
500570,TATA MOTORS ,A ,Q,459.40,470.00,451.10,453.15,453.15,461.90,10917,341829,157182673.00,
500575,VOLTAS LTD  ,B ,Q,187.50,192.20,186.30,188.90,188.90,188.45,3209,126381,23932926.00,
500620,GREAT EASTE ,B ,Q,366.20,370.00,360.10,365.15,365.15,367.95,381,3924,1434373.00,
500630,ESSAR SHIP. ,B ,Q,84.00,87.00,83.45,86.35,87.00,84.00,567,219783,18519718.00,
500645,DEEPAK FERT.,B ,Q,176.00,179.00,175.20,177.45,177.45,174.85,1763,26935,4772080.00,
500650,EXCEL INDUST,B ,Q,192.90,194.95,183.15,186.50,185.35,192.75,505,10802,2014154.00,
500655,GARWARE POLY,B ,Q,95.55,104.00,95.55,102.70,102.70,102.85,62,3702,379881.00,
500660,GLAXOSMITH  ,A ,Q,2493.80,2498.00,2479.00,2484.15,2484.15,2477.70,234,796,1981647.00,
500670,GUJ.NARMADA ,B ,Q,101.00,103.40,101.00,101.85,101.85,101.90,550,16007,1635867.00,
500672,NOVARTIS    ,B ,Q,694.00,694.00,665.00,671.70,671.70,691.45,848,9310,6278625.00,
500674,SANOFI      ,B ,Q,2960.00,2983.45,2913.00,2978.95,2978.95,2965.00,132,104,305678.00,
500676,GLAXOSMITHKL,A ,Q,4882.85,4887.90,4781.00,4850.50,4850.00,4825.95,106,242,1168656.00,XD
500680,PFIZER LTD. ,B ,Q,1389.40,1398.00,1372.90,1379.05,1379.05,1380.10,598,2688,3717715.00,
500690,GUJ.ST.FERT ,B ,Q,75.00,77.20,75.00,76.05,76.40,75.95,643,26570,2027687.00,
500696,HIND UNI LT ,A ,Q,665.00,691.05,654.55,686.45,686.45,662.00,29864,779970,529874747.00,
500710,AKZOINDIA   ,B ,Q,1156.65,1168.00,1135.00,1139.60,1139.60,1144.65,990,10127,11623020.00,
500730,NOCIL LTD   ,B ,Q,23.00,23.00,21.80,22.00,22.00,22.70,949,110594,2460099.00,
500770,TATA CHEM.  ,A ,Q,341.25,342.50,334.00,336.20,336.20,341.00,2321,49252,16678959.00,
500777,T.P.L.      ,B ,Q,12.81,13.26,12.60,12.60,12.60,12.90,46,10799,138056.00,
500780,ZUARIGLOB   ,B ,Q,89.40,90.00,87.25,87.45,87.45,88.95,186,2982,263931.00,
500790,NESTLE (I)  ,A ,Q,5195.00,5220.00,5160.00,5175.90,5175.90,5171.00,433,1523,7896152.00,
500800,TATAGLOBAL  ,A ,Q,154.75,156.15,152.20,155.20,155.20,153.80,5477,275213,42433977.00,
500820,ASIAN PAINTS,A ,Q,638.15,645.00,628.05,634.50,634.00,637.00,4679,91147,58107104.00,
500825,BRITANIA IND,A ,Q,1074.50,1076.00,1045.70,1069.05,1069.05,1073.45,2074,5868,6257897.00,
500830,COLGATE PALM,A ,Q,1642.00,1642.00,1584.00,1593.10,1593.10,1631.50,1623,11384,18211044.00,
500840,EIH LTD.    ,B ,Q,98.05,101.30,97.40,101.00,101.00,98.10,2141,74820,7539749.00,
500850,INDIAN HOTEL,A ,Q,96.00,96.60,94.55,95.45,95.45,96.20,636,31835,3040521.00,
500870,CASTROL     ,A ,Q,331.40,333.25,328.25,330.50,330.50,331.60,1558,35581,11762312.00,
500875,ITC LTD.    ,A ,Q,358.70,358.70,354.60,356.70,356.00,357.10,3864,142268,50628409.00,
500877,APOLLO TYRES,A ,Q,177.70,179.35,175.50,177.45,177.45,176.25,4137,172781,30688222.00,
500878,CEAT LIMITED,B ,Q,552.00,563.00,535.75,542.35,542.35,550.65,11754,198327,108883171.00,
500890,MODI RUBBER ,T ,Q,18.80,18.80,18.80,18.80,18.80,19.35,2,100,1880.00,
500940,FINOLEX IND.,B ,Q,286.00,290.60,278.30,279.90,279.90,279.25,2283,46129,12986305.00,
500945,VALUE IND L ,B ,Q,10.69,10.69,10.10,10.20,10.46,10.40,26,2466,25285.00,
501061,ST.BANK BIKA,B ,Q,657.65,671.80,647.00,664.50,661.10,656.65,2187,16489,10872531.00,
501150,CENTRUM CAP ,B ,Q,12.95,13.45,12.25,12.30,12.25,12.85,23,5092,66377.00,
501179,OSCAR INV.  ,B ,Q,235.00,249.70,226.00,228.60,228.60,249.50,20,87,20025.00,
501242,TCI FINANCE ,T ,Q,23.60,23.60,21.90,22.50,22.50,22.90,27,975,22052.00,
501298,INDUS.&PRUD.,B ,Q,1780.00,1780.00,1780.00,1780.00,1780.00,1790.00,2,42,74760.00,
501301,TATA INVEST.,B ,Q,558.90,566.55,542.30,551.95,551.95,562.50,1257,14650,8187774.00,
501311,JAYBH.CREDIT,B ,Q,15.10,15.10,15.10,15.10,15.10,14.40,2,5,75.00,
501314,KAMALAKSHI  ,T ,Q,106.10,106.10,106.10,106.10,106.10,104.05,2,4,424.00,
501343,MOTOR&GEN.FI,T ,Q,34.45,34.45,34.45,34.45,34.45,34.60,2,500,17225.00,
501370,WALCHAND PF ,T ,Q,49.25,52.70,49.25,52.70,52.70,51.00,8,115,5693.00,
501391,W.H.BRADY   ,T ,Q,95.00,95.00,95.00,95.00,95.00,93.55,6,100,9500.00,
501423,SHA ENG PLA ,T ,Q,84.55,84.55,84.55,84.55,84.55,88.95,2,5,422.00,
501425,BOM.BURMAH  ,B ,Q,163.10,194.10,160.60,194.10,194.10,161.75,25467,876955,159610604.00,
501455,GREAVES COTT,B ,Q,116.90,118.10,114.05,114.60,114.60,114.25,587,14441,1661071.00,
501473,MALABAR TRAD,T ,Q,75.55,75.55,75.55,75.55,75.55,79.50,5,7311,552346.00,
501477,MULLER & PHI,T ,Q,62.10,63.00,62.10,62.85,63.00,60.00,5,150,9427.00,
501700,INDIA NIVEH ,B ,Q,42.60,42.65,42.55,42.65,42.65,42.60,170,3870,164956.00,
501827,CENTRAL RLY ,T ,Q,155.15,161.45,155.15,156.55,156.55,158.30,79,3923,615271.00,
501833,CHOWGULE ST ,T ,Q,15.10,16.05,15.00,15.70,15.70,15.75,31,2382,35795.00,
501848,GLOBAL OFFS ,B ,Q,501.00,506.20,452.00,486.40,486.40,500.45,858,12354,6029326.00,
502015,ASSOC.STONE ,B ,Q,44.10,45.35,43.10,43.85,43.65,45.20,178,5962,264150.00,
502090,SAGAR CEM.  ,T ,Q,337.00,343.00,336.70,341.20,336.70,344.15,22,1575,536648.00,
502137,DECAN CEMENT,T ,Q,270.05,275.90,270.05,271.05,271.05,276.00,8,75,20323.00,
502157,MANGALAM CEM,B ,Q,218.00,219.80,212.10,214.00,214.00,214.00,888,10278,2202231.00,
502165,OCL INDIA L ,B ,Q,292.10,292.10,280.15,281.60,280.80,289.75,301,2657,751319.00,
502168,N C L IND.  ,B ,Q,30.80,31.75,29.35,29.85,30.50,30.80,65,11552,345855.00,
502175,SAURAS.CEM. ,B ,Q,40.60,40.60,38.40,39.60,39.80,38.25,83,5872,232147.00,
502180,SRI DIGV CEM,T ,Q,17.05,18.20,17.05,17.75,17.90,17.45,127,28245,498198.00,
502219,BOROSIL GLAS,T ,Q,1897.95,1925.00,1867.00,1899.25,1899.95,1896.75,81,535,1012968.00,
502223,EXCEL GLASSS,Z ,Q,1.15,1.15,1.15,1.15,1.15,1.19,2,700,805.00,
502250,MARATH.REFRA,T ,Q,321.90,321.90,321.90,321.90,321.90,306.60,2,5,1609.00,
502271,RAASI REFRAC,B ,Q,6.93,6.93,6.93,6.93,6.93,6.60,4,7,48.00,
502281,TRIVENI GLAS,T ,Q,14.09,14.09,14.09,14.09,14.09,13.42,28,6125,86301.00,
502330,IPAPPM      ,B ,Q,282.00,301.00,274.00,295.65,295.65,280.75,3465,60081,17440364.00,
502352,AURANG.PAPER,T ,Q,2.20,2.20,2.00,2.00,2.00,2.10,10,116,236.00,
502355,BALKRISH IND,B ,Q,782.10,809.50,782.10,799.35,807.00,801.00,535,1873,1495012.00,
502405,MYSORE PAPER,T ,Q,5.30,5.47,4.95,5.47,5.47,5.21,51,17227,91780.00,
502420,ORIENT PAPER,B ,Q,28.65,29.40,28.05,28.45,28.50,27.90,494,37052,1057656.00,
502448,ROLLATAINER ,T ,Q,345.05,354.90,338.00,352.00,352.00,355.20,34,347,119371.00,
502450,SESHA.PAPER ,B ,Q,229.00,229.00,220.05,224.00,224.25,233.00,27,379,85089.00,
502455,SIRPUR PAPER,T ,Q,20.50,20.70,19.90,20.45,20.45,20.90,17,2205,44592.00,
502465,SPECIALITY P,B ,Q,1.80,1.90,1.80,1.80,1.80,1.89,218,396850,728034.00,
502563,SH.BHAWANI  ,B ,Q,2.02,2.02,2.02,2.02,2.02,2.05,2,200,404.00,
502587,RAMA PULP   ,T ,Q,7.95,7.95,7.41,7.41,7.41,7.80,17,682,5072.00,
502742,SINTEX IND. ,B ,Q,87.20,90.35,87.20,87.95,87.95,86.45,7262,624821,55480681.00,
502820,DCM LTD.    ,B ,Q,94.75,96.80,94.40,95.00,95.00,95.65,125,3016,286576.00,
502865,FORBES & CO ,B ,Q,669.00,669.00,627.00,639.70,639.70,638.35,72,713,454482.00,
502873,H.P.COTTON  ,B ,Q,30.50,30.50,28.30,28.35,28.35,29.90,29,3826,109375.00,
502893,UNITEDINT   ,B ,Q,35.40,35.40,35.40,35.40,35.40,34.00,2,50,1770.00,
502901,JAMSHRI RANJ,B ,Q,21.50,25.60,21.50,24.60,24.90,23.30,79,2547,62932.00,
502937,KESORAM IND ,T ,Q,110.00,110.00,106.00,107.05,107.05,110.00,254,12317,1322962.00,
502958,LAKSHMI MILL,B ,Q,2399.95,2400.00,2310.00,2316.25,2310.00,2374.85,23,72,169799.00,
502986,VARDH TEXT  ,B ,Q,481.20,491.85,475.00,476.85,476.85,486.55,1461,18124,8719054.00,
502995,MALWA COTTON,T ,Q,14.60,14.60,14.60,14.60,14.60,14.05,2,130,1898.00,
503015,MODERN INDIA,B ,Q,51.55,51.55,51.55,51.55,51.55,52.15,2,95,4897.00,
503031,PENLAND LTD ,B ,Q,38.15,38.15,37.10,37.40,37.40,37.70,1015,85406,3201663.00,
503092,PASUPATI SPG,B ,Q,15.50,15.50,15.50,15.50,15.50,15.20,2,50,775.00,
503100,PHOENIX MILL,B ,Q,383.00,383.00,358.00,361.45,360.00,372.75,550,2311,834206.00,
503101,MARATHON NEX,B ,Q,151.00,151.00,148.20,148.20,148.20,150.50,6,138,20691.00,
503162,REL.CHEMOTX ,T ,Q,38.95,40.95,38.95,40.95,40.95,41.00,12,572,22379.00,
503169,RUBY MILLS  ,B ,Q,305.35,319.95,290.00,305.20,307.75,304.95,702,3149,971202.00,
503205,SHREERAM    ,B ,Q,95.00,98.00,95.00,97.50,98.00,97.10,14,262,25129.00,
503229,SIMPLEX REAL,B ,Q,156.00,164.75,151.95,158.85,159.00,156.95,54,1365,212946.00,
503310,SWAN ENG    ,B ,Q,61.45,61.85,61.00,61.10,61.35,61.05,1189,462689,28275513.00,
503349,VICTORIA MIL,T ,Q,2100.00,2150.00,2043.00,2096.25,2050.00,2150.00,68,78,161639.00,
503624,SVARAJ TRAD ,T ,Q,111.25,111.25,111.25,111.25,111.25,109.10,2,5,556.00,
503637,DHANLEELA   ,T ,Q,197.50,197.50,197.00,197.00,197.00,197.80,26,4000,788750.00,
503641,ZODIAC VEN  ,T ,Q,525.00,525.00,520.00,520.00,520.00,535.00,18,505,263902.00,
503657,VEER ENERGY ,B ,Q,5.20,5.30,5.10,5.21,5.19,5.22,530,192326,996142.00,
503663,TILAKFIN    ,T ,Q,305.00,305.00,285.00,299.85,299.85,300.00,83,40655,12202948.00,
503685,MEDIA ONE   ,B ,Q,26.90,27.40,25.05,25.90,25.90,25.90,84,4481,117242.00,
503699,GEOD LTD    ,B ,Q,2.08,2.16,1.92,1.99,2.00,2.08,360,264349,526905.00,
503722,BANSW.SYNTEX,T ,Q,73.70,78.95,73.70,78.95,78.95,77.55,16,998,75066.00,
503780,NRC LTD.    ,T ,Q,4.14,4.14,3.87,3.87,3.87,4.01,4,600,2457.00,
503796,DIGJAM LTD  ,B ,Q,8.00,8.00,7.51,7.79,7.79,7.84,86,13447,101886.00,
503804,SHRI DINESH ,B ,Q,115.80,121.80,114.10,115.50,115.50,115.80,142,3662,425043.00,
503806,SRF LIMITED ,B ,Q,569.40,599.00,569.40,576.40,576.40,572.85,1453,15568,9070265.00,
503811,SIYARAM SILK,B ,Q,542.00,566.05,541.90,555.95,558.00,545.00,34,193,106472.00,
503816,SWAD.POLYTEX,T ,Q,21.10,21.10,21.00,21.00,21.00,21.00,6,150,3150.00,
503823,BIRLA TRANS.,T ,Q,39.35,41.30,39.35,41.30,41.30,39.35,16,650,26835.00,
503831,FOMENTO HOTE,B ,Q,66.60,66.60,66.60,66.60,66.60,63.50,4,19,1265.00,
503837,SHREE RAJSYN,T ,Q,10.87,10.87,10.00,10.00,10.00,10.36,19,3067,30847.00,
503873,PRI.SPINNING,T ,Q,6.77,6.77,6.13,6.77,6.77,6.45,9,70,441.00,
503881,HIND.SYNTEX ,T ,Q,12.50,12.97,11.94,12.96,12.97,12.55,12,450,5688.00,
503940,ASIAN ELECTR,Z ,Q,3.23,3.30,3.10,3.10,3.19,3.16,118,35310,112269.00,
503960,BHARAT BIJLE,B ,Q,668.10,671.00,640.00,651.10,658.00,678.90,579,2189,1431608.00,
504000,ELPRO INTER ,B ,Q,530.00,532.00,530.00,532.00,532.00,530.00,4,26,13782.00,
504008,EMCO LTD.   ,T ,Q,42.55,43.75,41.10,41.70,42.40,42.95,186,14927,629658.00,
504028,GEE LTD     ,B ,Q,27.50,27.50,24.40,24.65,25.00,27.10,56,7851,194199.00,
504036,HIND.RECT   ,B ,Q,44.70,47.70,44.20,44.65,44.80,45.90,109,3161,141163.00,
504058,NIPPOBATRY  ,B ,Q,410.00,410.00,403.35,406.35,407.50,407.85,44,1692,691163.00,
504067,ZENSAR TECH.,B ,Q,440.00,443.00,432.00,433.60,432.20,435.85,497,3836,1677209.00,
504076,JYOTI LTD.  ,B ,Q,69.00,71.00,68.75,69.45,70.00,70.25,48,3647,254831.00,
504092,INDOKEM LTD.,T ,Q,5.43,5.90,5.43,5.90,5.90,5.70,4,600,3305.00,
504093,PANA ENERG  ,B ,Q,108.90,109.80,105.35,109.80,109.80,104.60,84,8030,877227.00,
504112,NELCO LTD.  ,B ,Q,58.50,58.50,56.10,57.05,57.05,57.95,175,7478,425838.00,
504132,PERM MAGNETS,B ,Q,11.80,11.80,10.69,10.69,10.69,11.25,4,1200,13050.00,
504176,HIGH ENERGY ,B ,Q,130.10,130.10,128.55,128.75,128.75,135.25,22,469,60718.00,
504180,STD.BATTERY ,B ,Q,9.77,9.78,8.95,8.95,8.95,9.32,33,2125,20282.00,
504212,UNIV.CABLE  ,T ,Q,46.70,48.25,46.55,48.25,48.25,49.00,17,2354,111343.00,
504220,W.S.INDUSTR.,T ,Q,15.30,15.85,15.15,15.20,15.15,15.70,33,9108,141108.00,
504240,DELTON CABLE,T ,Q,54.60,59.80,54.60,59.80,59.80,57.40,4,29,1588.00,
504258,LAKSHMI ELEC,B ,Q,345.00,356.85,344.00,352.10,352.00,344.35,262,1967,685338.00,
504269,KHAITAN ELEC,B ,Q,47.30,50.70,47.30,50.30,50.70,48.30,17,1490,74750.00,
504286,DELTA MAG   ,T ,Q,27.20,27.20,27.20,27.20,27.20,28.60,2,2,54.00,
504335,RUTRON INT. ,T ,Q,7.05,7.05,7.04,7.04,7.04,7.04,25,103395,728916.00,
504336,INDTRADECO  ,T ,Q,0.30,0.30,0.30,0.30,0.30,0.29,2,150,45.00,
504345,SAM LEAS PU ,T ,Q,44.90,45.10,44.60,44.80,44.80,43.40,137,300000,13453490.00,
504351,EMPOWER     ,B ,Q,0.31,0.31,0.31,0.31,0.31,0.32,41,204003,63240.00,
504358,TURBO TECH  ,B ,Q,4.20,4.20,4.20,4.20,4.20,4.28,30,5111,21466.00,
504367,MONOTONA SEC,T ,Q,25.30,25.30,25.30,25.30,25.30,25.80,2,1,25.00,
504369,GRANDMA TRAD,B ,Q,262.00,262.00,262.00,262.00,262.00,262.50,14,9200,2410400.00,
504378,NYSSACORP   ,T ,Q,75.10,75.10,75.10,75.10,75.10,79.00,4,200,15020.00,
504382,SIMPLEX TRAD,T ,Q,138.90,138.90,138.90,138.90,138.90,132.30,4,21,2916.00,
504398,SJ CORP LTD ,B ,Q,24.05,24.05,24.05,24.05,24.05,25.30,2,23,553.00,
504605,UNI ABEX    ,B ,Q,360.00,383.00,360.00,379.45,383.00,370.00,20,335,125438.00,
504614,SARDA ENMIN ,B ,Q,299.70,299.70,274.00,275.75,277.00,286.90,824,6287,1759380.00,
504629,ANIL SP STEL,T ,Q,5.51,5.51,4.99,5.38,5.38,5.25,29,7751,39957.00,
504646,BHAGWATI AUT,B ,Q,53.10,58.40,49.20,50.25,50.25,60.70,344,13183,706426.00,
504697,GALADA TELE.,T ,Q,8.65,9.40,8.65,9.35,9.35,9.06,26,3370,30502.00,
504701,GONTER PEIP ,T ,Q,7.51,7.51,7.50,7.50,7.50,7.16,16,3004,22560.00,
504741,IND.HUME PIP,B ,Q,247.45,247.95,232.25,234.75,234.75,241.20,724,15170,3576323.00,
504746,IND.LINKCHAI,T ,Q,251.15,251.15,251.15,251.15,251.15,239.20,2,5,1255.00,
504786,INVEST &PREC,B ,Q,51.10,53.20,51.10,51.85,51.85,53.10,22,590,30509.00,
504823,MAHIND.UGINE,B ,Q,409.00,413.00,395.00,404.20,404.50,407.55,570,3512,1419787.00,
504840,KAIRA CAN CO,T ,Q,882.00,882.00,882.00,882.00,882.00,882.00,2,1,882.00,
504864,ORISA SP IRS,T ,Q,197.50,197.50,193.20,193.20,193.20,203.30,6,26,5125.00,
504879,ORIENT ABRAS,B ,Q,20.95,20.95,20.00,20.25,20.40,20.30,114,17419,353955.00,
504903,RATHI ST    ,T ,Q,5.25,5.25,5.00,5.00,5.00,5.23,13,1293,6498.00,
504908,S.S.DUNCAN  ,B ,Q,74.95,74.95,71.00,73.35,72.50,71.85,26,1427,104708.00,
504918,SANDUR MANG.,B ,Q,623.85,623.85,585.10,593.60,593.60,621.40,580,10063,6035752.00,
504959,STOVAC IND. ,B ,Q,675.10,685.00,675.00,684.90,685.00,684.00,15,73,49566.00,
504960,STEWARTS    ,T ,Q,27.60,27.60,27.60,27.60,27.60,28.95,4,252,6955.00,
504961,TATA YODOGAW,B ,Q,75.05,75.05,72.00,72.50,72.00,73.60,94,6492,477131.00,
504966,TINPLATE    ,B ,Q,84.50,86.70,82.20,83.05,83.05,84.25,6985,388521,32841325.00,
504973,TUBE INV.   ,B ,Q,301.45,306.00,296.20,300.30,302.80,298.15,697,7993,2421889.00,
504988,WELCAST     ,B ,Q,432.00,449.90,431.00,440.50,440.30,450.00,16,133,57921.00,
505010,AUTO AXLES  ,B ,Q,610.00,662.00,601.95,617.45,617.45,611.30,1928,17768,11375904.00,
505029,ATLAS CYCLES,B ,Q,278.65,305.80,272.30,292.15,292.15,277.60,12299,203237,60138710.00,
505036,AUTO COR.GOA,T ,Q,405.00,405.00,395.80,395.80,395.80,416.60,100,2701,1075446.00,
505052,CLUTCH.AUTO ,B ,Q,18.00,18.65,17.65,17.85,17.85,17.95,74,3514,63044.00,
505075,SETCO AUTO  ,B ,Q,129.90,132.50,129.00,131.05,131.05,128.05,38,1409,184548.00,
505141,SCOOTERS IND,T ,Q,30.90,30.90,29.90,30.50,30.50,29.95,42,2849,85961.00,
505160,TALBROS AUTO,B ,Q,95.60,96.00,91.75,93.20,93.20,95.25,699,8728,817857.00,
505163,ZF STEERING ,B ,Q,405.50,408.00,400.00,400.00,400.00,409.60,78,1629,657452.00,
505192,SMLISUZU    ,T ,Q,599.00,599.00,586.00,589.85,590.00,592.35,34,1211,714555.00,
505196,TIL LTD.    ,B ,Q,410.00,416.00,396.25,408.50,408.50,403.70,159,1664,680806.00,
505200,EICHER MOTOR,A ,Q,8560.00,8700.00,8421.50,8624.45,8624.45,8593.35,663,5926,50991849.00,
505230,CIMMCO      ,T ,Q,38.25,40.00,37.95,38.40,38.40,39.90,27,3854,150670.00,
505232,VELJAN      ,T ,Q,320.00,329.90,319.00,319.00,319.00,316.25,12,124,39875.00,
505242,DYNAMAT.TECH,T ,Q,1824.00,1835.00,1735.00,1765.75,1735.00,1801.65,56,233,417400.00,
505250,G.G.DANDEKAR,B ,Q,61.55,61.55,60.50,60.95,60.95,62.00,14,383,23341.00,
505255,GMM PFAUDLER,B ,Q,209.90,224.20,209.90,221.80,221.80,203.80,1781,60124,13067257.00,
505283,KIRLOSAR PN ,B ,Q,575.00,590.00,565.30,577.20,573.00,584.90,114,1574,910117.00,
505299,KULK-POWER  ,T ,Q,41.75,42.80,39.75,39.75,39.75,41.80,12,119,4975.00,
505302,LAXMI AUTOLM,T ,Q,28.20,28.20,28.20,28.20,28.20,26.90,2,1,28.00,
505320,LYNX MACH.  ,B ,Q,52.25,52.25,52.25,52.25,52.25,55.00,2,50,2612.00,
505324,MANUGRAPH IN,B ,Q,35.40,36.00,34.55,35.60,35.60,35.65,39,742,26376.00,
505336,MIRCH-MIREX ,T ,Q,0.14,0.14,0.14,0.14,0.14,0.13,2,11,1.00,
505355,NESCO LTD   ,B ,Q,1155.00,1214.90,1155.00,1185.25,1185.25,1141.65,1030,3353,3999488.00,
505358,INTEGRA ENG ,B ,Q,18.60,19.50,18.15,19.00,19.00,19.05,61,12614,236765.00,
505368,REVATHI EQU.,B ,Q,310.05,319.85,310.05,311.25,311.25,319.20,6,50,15575.00,
505400,TEXINFRA    ,B ,Q,38.90,39.05,36.85,37.35,37.35,38.85,1779,136319,5133680.00,
505412,WENDT(INDIA),B ,Q,1570.00,1593.80,1560.00,1573.55,1570.00,1591.10,25,55,86394.00,
505502,PARAG SHILPA,T ,Q,561.20,562.70,558.00,558.00,558.00,553.30,230,42258,23738367.00,
505509,RESPON IND  ,T ,Q,68.60,71.30,68.60,70.70,70.70,70.65,58,602,41881.00,
505513,SHRSHA TEX  ,T ,Q,5.24,5.24,5.24,5.24,5.24,5.34,10,1400,7336.00,
505523,MAHA CORP   ,T ,Q,9.94,9.94,9.60,9.60,9.60,9.75,5,2005,19928.00,
505525,PARICHAY INV,B ,Q,7.00,7.00,6.95,6.95,6.95,7.00,15,1781,12454.00,
505526,DOLAT INV.  ,B ,Q,2.46,2.46,2.31,2.40,2.40,2.42,12,6411,14850.00,
505530,PRISM INFO  ,T ,Q,23.80,23.90,22.00,23.70,23.75,22.85,16,512,11989.00,
505533,WESTLIFE DEV,T ,Q,340.00,347.90,335.50,346.00,345.00,335.10,26,334,114764.00,
505537,ZEE ENTER   ,A ,Q,290.00,293.90,286.00,287.35,287.35,289.00,1621,51448,14931991.00,
505592,SHREEKRIS BI,T ,Q,58.00,58.00,58.00,58.00,58.00,56.90,2,3,174.00,
505650,SKYL MILLAR ,B ,Q,3.21,3.39,3.17,3.17,3.17,3.29,39,7645,24484.00,
505665,ANTIF BEARNG,B ,Q,89.25,93.40,85.00,86.00,86.00,91.30,285,13506,1180814.00,
505681,BIMETAL BEAR,B ,Q,275.00,280.00,274.90,280.00,280.00,279.95,23,169,46484.00,
505688,BHARAT GEARS,B ,Q,65.00,67.80,60.00,65.60,66.00,65.55,532,13709,873735.00,
505690,BRADY MORRIS,T ,Q,47.80,47.80,47.80,47.80,47.80,48.75,2,2,95.00,
505693,DRILLCO MET.,T ,Q,30.00,30.00,30.00,30.00,30.00,28.60,2,200,6000.00,
505700,ELECON ENG  ,B ,Q,56.40,56.60,55.45,55.60,55.45,56.40,1026,31547,1762042.00,
505710,GRAUER& WEIL,B ,Q,9.31,9.73,9.00,9.52,9.52,9.33,302,157123,1476039.00,
505711,GAJRA BEVEL ,T ,Q,1.62,1.77,1.62,1.62,1.62,1.70,10,1320,2168.00,
505712,GUJ.AUTO GE ,B ,Q,301.00,313.00,296.00,301.55,297.00,295.40,285,11490,3490472.00,
505714,GABRIEL(I)  ,B ,Q,52.85,53.55,51.75,52.15,52.15,52.25,1333,106992,5611179.00,
505720,HERC.HOISTS ,B ,Q,167.10,185.50,164.00,177.80,177.80,165.50,15931,386886,69474049.00,
505726,IFB IND.LTD.,B ,Q,153.65,165.95,151.45,160.10,160.10,155.45,3366,53476,8441520.00,
505729,SINGER INDIA,B ,Q,98.30,98.30,94.00,94.25,94.25,96.50,87,5075,484113.00,
505737,INTER.COMBUS,B ,Q,221.00,221.00,200.90,203.60,203.60,223.20,259,5058,1031429.00,
505744,FED MOG GOE ,B ,Q,255.00,260.00,248.20,259.90,260.00,251.20,647,3716,952224.00,
505750,JOSTS ENG.  ,T ,Q,396.00,396.00,389.55,389.55,389.55,410.00,6,70,27655.00,
505790,FAG BEARINGS,B ,Q,2701.05,2737.35,2700.00,2712.50,2720.00,2719.60,27,79,213725.00,
505800,RANE HOLDIN ,T ,Q,402.00,405.00,394.05,394.05,394.05,405.20,26,333,132737.00,
505827,SNL BEARINGS,T ,Q,44.75,46.50,42.55,42.55,42.55,44.75,17,1990,88846.00,
505850,MANCREDIT   ,B ,Q,245.00,252.95,231.05,252.95,252.95,230.05,16,108,27223.00,
505854,TRF LTD.    ,B ,Q,284.00,288.00,270.00,271.30,272.00,282.55,446,6506,1795636.00,
505872,WPIL LTD.   ,B ,Q,397.00,403.95,391.05,397.35,397.35,388.75,427,10865,4334830.00,
505890,KENNAMETAL  ,B ,Q,765.00,765.00,735.10,750.00,752.00,769.20,115,1089,811510.00,
505893,HIND.HARDY  ,B ,Q,83.85,88.35,82.50,86.40,84.00,86.95,18,199,16656.00,XD
505978,TRITON VALVE,T ,Q,506.95,510.00,488.15,505.95,510.00,508.00,34,171,85353.00,
505982,HINDUJA FOUN,B ,Q,38.00,38.00,37.10,37.10,37.10,39.05,20,3208,120031.00,
506003,SUDAL INDUS ,B ,Q,18.00,18.00,18.00,18.00,18.00,17.30,2,5,90.00,
506016,JRIIIL      ,T ,Q,46.70,47.00,46.70,47.00,47.00,49.15,4,11,516.00,
506022,PRAKASH IND.,B ,Q,111.25,114.50,108.15,111.45,111.45,110.15,2515,127695,14272390.00,
506027,BHORUKA ALU.,T ,Q,1.15,1.26,1.15,1.26,1.26,1.21,135,15111,17779.00,
506041,MAHESH.AGR. ,T ,Q,24.45,24.45,24.45,24.45,24.45,23.40,2,50,1222.00,
506074,ARSHIYA     ,T ,Q,30.00,30.40,28.10,28.70,28.80,29.40,90,6316,180122.00,
