SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500467,HARR.MALAYAL,B ,Q,62.15,62.90,59.60,60.05,60.00,60.05,194,12614,766359.00,
500469,FEDERAL BANK,A ,Q,123.00,124.30,117.30,118.25,118.25,123.75,8162,465230,55608282.00,
500470,TATA STEEL  ,A ,Q,570.05,573.90,552.00,557.15,557.15,567.05,29348,884334,496796102.00,
500472,SKF INDIA   ,B ,Q,1112.00,1134.00,1100.10,1116.10,1116.10,1105.50,205,1848,2038969.00,
500477,ASHOK LEYL. ,A ,Q,34.30,34.50,31.20,33.30,33.30,34.15,9564,2516764,83163790.00,
500480,CUMMINS (I) ,A ,Q,643.55,653.85,631.05,641.65,640.00,642.00,718,9439,6061127.00,
500483,TATA COMM   ,A ,Q,384.20,385.60,367.60,373.35,372.05,384.40,1978,36680,13809138.00,
500488,ABBOTT (I)  ,B ,Q,2100.00,2105.00,2085.00,2085.00,2085.00,2105.15,53,145,303824.00,
500490,BAJ HOLD INV,A ,Q,1325.00,1327.00,1301.00,1305.75,1305.00,1318.25,133,463,609316.00,
500493,BHARAT FORGE,A ,Q,700.00,711.00,683.00,693.00,693.00,700.90,3972,68871,47994276.00,
500495,ESCORTS LTD.,B ,Q,127.15,128.40,121.45,123.00,123.00,127.85,4826,203113,25189601.00,
500500,HIND.MOTORS ,B ,Q,8.75,8.94,8.41,8.54,8.54,8.80,308,44395,380210.00,
500510,LARSEN & TOU,A ,Q,1665.50,1665.95,1637.00,1656.35,1656.35,1662.90,10550,102107,168558618.00,
500520,MAH & MAH   ,A ,Q,1202.00,1220.00,1195.30,1206.45,1196.20,1200.65,4071,44990,54566529.00,
500530,BOSCH LTD   ,A ,Q,13305.00,13313.40,13185.00,13265.85,13265.00,13224.10,330,549,7275571.00,
500540,PREMIER LTD ,B ,Q,73.65,74.00,72.00,72.50,72.00,74.05,279,11800,861013.00,
500547,BHARAT PET. ,A ,Q,603.00,613.30,589.00,592.40,592.40,602.80,5943,126546,76084618.00,
500550,SIEMENS LTD.,A ,Q,920.00,925.90,887.00,899.65,899.65,917.05,2784,36958,33319313.00,
500570,TATA MOTORS ,A ,Q,486.70,486.70,456.20,461.90,461.90,485.60,8987,525474,244932037.00,
500575,VOLTAS LTD  ,B ,Q,194.20,195.55,186.00,188.45,188.45,193.80,5590,246724,46634418.00,
500620,GREAT EASTE ,B ,Q,361.55,373.80,359.65,367.95,366.65,361.55,1294,17744,6554787.00,
500630,ESSAR SHIP. ,B ,Q,83.25,85.00,80.80,84.00,84.00,84.20,1169,35634,2960325.00,
500645,DEEPAK FERT.,B ,Q,175.00,180.05,173.30,174.85,174.85,173.25,2152,60438,10625761.00,
500650,EXCEL INDUST,B ,Q,198.90,198.90,187.85,192.75,192.75,197.70,511,11664,2230059.00,
500655,GARWARE POLY,B ,Q,106.00,107.00,101.50,102.85,101.50,106.30,74,4727,487997.00,
500660,GLAXOSMITH  ,A ,Q,2482.00,2488.15,2465.00,2477.70,2477.70,2478.40,244,792,1962190.00,
500670,GUJ.NARMADA ,B ,Q,103.90,103.90,100.65,101.90,101.90,102.65,747,21490,2195534.00,
500672,NOVARTIS    ,B ,Q,692.10,700.00,666.00,691.45,683.60,690.70,3165,63312,43245207.00,
500674,SANOFI      ,B ,Q,3001.00,3025.00,2952.00,2965.00,2960.00,2992.75,96,209,624734.00,
500676,GLAXOSMITHKL,A ,Q,4809.00,4840.00,4767.60,4825.95,4825.95,4787.70,200,194,932937.00,
500680,PFIZER LTD. ,B ,Q,1405.00,1410.00,1375.10,1380.10,1380.10,1412.05,904,3471,4839871.00,
500690,GUJ.ST.FERT ,B ,Q,78.50,78.55,75.55,75.95,75.95,77.75,709,41268,3177247.00,
500696,HIND UNI LT ,A ,Q,643.80,665.00,641.00,662.00,662.00,642.30,9414,221428,145362377.00,
500710,AKZOINDIA   ,B ,Q,1145.00,1158.80,1140.00,1144.65,1144.65,1145.05,957,7443,8539953.00,
500730,NOCIL LTD   ,B ,Q,23.60,23.95,22.30,22.70,22.70,23.70,1680,283002,6509529.00,
500770,TATA CHEM.  ,A ,Q,348.40,348.40,337.25,341.00,341.00,345.90,2684,62989,21556103.00,
500777,T.P.L.      ,B ,Q,12.82,13.06,12.63,12.90,12.90,13.28,125,19559,252850.00,
500780,ZUARIGLOB   ,B ,Q,91.15,92.20,88.60,88.95,88.60,88.80,330,10522,952864.00,
500790,NESTLE (I)  ,A ,Q,5162.00,5250.00,5124.20,5171.00,5169.00,5145.50,1402,3756,19431013.00,
500800,TATAGLOBAL  ,A ,Q,157.70,157.80,152.75,153.80,153.80,156.95,8320,433176,66897309.00,
500820,ASIAN PAINTS,A ,Q,618.00,638.95,618.00,637.00,637.00,618.40,8136,160586,100902632.00,
500825,BRITANIA IND,A ,Q,1076.00,1088.35,1046.40,1073.45,1073.45,1068.40,1455,8127,8690980.00,
500830,COLGATE PALM,A ,Q,1664.90,1698.00,1619.95,1631.50,1631.50,1660.75,4084,28340,46950995.00,
500840,EIH LTD.    ,B ,Q,98.00,98.45,97.80,98.10,98.10,98.00,1311,24934,2445453.00,
500850,INDIAN HOTEL,A ,Q,95.15,97.05,93.45,96.20,96.20,94.85,1105,62334,5929339.00,
500870,CASTROL     ,A ,Q,335.50,338.25,329.40,331.60,331.60,335.70,2088,48022,15954326.00,
500875,ITC LTD.    ,A ,Q,356.00,358.00,352.45,357.10,357.10,356.25,14313,849571,302046155.00,
500877,APOLLO TYRES,A ,Q,179.25,181.50,171.05,176.25,176.25,178.75,7245,396614,69828349.00,
500878,CEAT LIMITED,B ,Q,581.80,585.00,545.00,550.65,550.65,576.40,11457,202716,114208041.00,
500890,MODI RUBBER ,T ,Q,20.95,20.95,19.10,19.35,19.35,20.10,36,1349,27477.00,
500940,FINOLEX IND.,B ,Q,284.00,284.90,275.10,279.25,284.70,286.40,1781,30344,8487216.00,
500945,VALUE IND L ,B ,Q,10.37,10.56,10.24,10.40,10.40,10.74,43,5765,59852.00,
501061,ST.BANK BIKA,B ,Q,682.30,684.65,653.10,656.65,656.90,678.45,3153,29897,19851119.00,
501179,OSCAR INV.  ,B ,Q,234.00,254.70,226.35,249.50,249.50,232.20,49,1621,391711.00,
501209,MAESTROS ME ,T ,Q,7.41,7.41,7.41,7.41,7.41,7.79,2,1,7.00,
501242,TCI FINANCE ,T ,Q,22.80,24.30,22.70,22.90,22.85,23.85,54,5686,130220.00,
501298,INDUS.&PRUD.,B ,Q,1875.00,1875.00,1725.00,1790.00,1790.00,1730.35,20,32,56745.00,
501301,TATA INVEST.,B ,Q,579.90,595.00,560.10,562.50,562.50,574.60,5138,67359,39097440.00,
501314,KAMALAKSHI  ,T ,Q,104.05,104.05,104.05,104.05,104.05,99.10,2,5,520.00,
501343,MOTOR&GEN.FI,T ,Q,34.60,34.60,34.60,34.60,34.60,35.15,2,94,3252.00,
501370,WALCHAND PF ,T ,Q,50.00,51.50,50.00,51.00,51.00,52.15,9,202,10305.00,
501391,W.H.BRADY   ,T ,Q,93.50,98.00,93.50,93.55,93.55,97.65,17,175,16480.00,
501423,SHA ENG PLA ,T ,Q,88.95,88.95,88.95,88.95,88.95,93.60,2,5,444.00,
501425,BOM.BURMAH  ,B ,Q,144.80,167.85,139.00,161.75,161.75,143.45,11536,401377,63820718.00,
501430,BOM.CYCLE   ,B ,Q,1035.50,1144.00,1035.50,1144.00,1144.00,1090.00,6,4,4379.00,
501455,GREAVES COTT,B ,Q,121.05,121.10,113.10,114.25,114.25,120.05,1592,70989,8175657.00,
501473,MALABAR TRAD,T ,Q,79.50,79.50,79.50,79.50,79.50,83.65,8,1450,115275.00,
501477,MULLER & PHI,T ,Q,60.00,60.00,60.00,60.00,60.00,60.00,2,100,6000.00,
501700,INDIA NIVEH ,B ,Q,42.55,42.60,42.55,42.60,42.60,42.45,93,2240,95407.00,
501827,CENTRAL RLY ,T ,Q,158.30,158.30,158.30,158.30,158.30,161.50,9,270,42741.00,
501833,CHOWGULE ST ,T ,Q,15.80,16.80,15.70,15.75,15.80,16.50,47,9301,146329.00,
501848,GLOBAL OFFS ,B ,Q,513.95,513.95,482.00,500.45,500.00,505.85,553,9041,4511660.00,
501945,DHENUBUILD  ,B ,Q,3.14,3.14,3.14,3.14,3.14,3.14,2,169,530.00,
502015,ASSOC.STONE ,B ,Q,48.00,48.00,44.00,45.20,45.00,45.80,140,5087,226708.00,
502090,SAGAR CEM.  ,T ,Q,340.00,346.50,332.00,344.15,345.00,337.00,71,5577,1900322.00,
502137,DECAN CEMENT,T ,Q,280.05,285.00,275.55,276.00,276.00,290.05,31,957,269051.00,
502157,MANGALAM CEM,B ,Q,216.90,216.90,210.00,214.00,214.00,214.75,1191,22668,4843489.00,
502165,OCL INDIA L ,B ,Q,294.60,296.95,287.00,289.75,289.85,296.80,655,4965,1448400.00,
502168,N C L IND.  ,B ,Q,31.45,32.00,30.80,30.80,30.80,32.40,59,7914,249666.00,
502175,SAURAS.CEM. ,B ,Q,37.55,38.80,37.50,38.25,38.50,39.30,48,2690,101742.00,
502180,SRI DIGV CEM,T ,Q,17.90,17.90,17.30,17.45,17.65,17.70,147,30930,541017.00,
502219,BOROSIL GLAS,T ,Q,1970.00,1970.00,1863.45,1896.75,1900.00,1961.50,210,1341,2525577.00,
502223,EXCEL GLASSS,Z ,Q,1.19,1.19,1.19,1.19,1.19,1.14,2,400,476.00,
502281,TRIVENI GLAS,T ,Q,13.42,13.42,13.42,13.42,13.42,12.79,53,12566,168635.00,
502330,IPAPPM      ,B ,Q,288.00,297.00,275.55,280.75,280.75,291.50,3868,67533,19190067.00,
502352,AURANG.PAPER,T ,Q,2.10,2.10,2.10,2.10,2.10,2.21,8,500,1050.00,
502355,BALKRISH IND,B ,Q,804.00,815.65,794.65,801.00,800.05,807.40,2699,12635,10098180.00,
502405,MYSORE PAPER,T ,Q,4.98,5.23,4.75,5.21,5.23,4.99,20,5685,28301.00,
502420,ORIENT PAPER,B ,Q,27.50,28.90,26.25,27.90,28.80,28.00,1506,92812,2527617.00,
502448,ROLLATAINER ,T ,Q,370.00,375.00,348.50,355.20,369.80,360.00,49,1173,421051.00,
502450,SESHA.PAPER ,B ,Q,238.00,240.00,230.05,233.00,230.05,238.60,16,394,91866.00,
502455,SIRPUR PAPER,T ,Q,19.80,21.55,19.80,20.90,20.90,20.60,14,1412,28846.00,
502465,SPECIALITY P,B ,Q,2.00,2.01,1.83,1.89,1.83,1.92,289,1072661,2064042.00,
502587,RAMA PULP   ,T ,Q,7.95,7.95,7.33,7.80,7.80,7.70,30,2233,17154.00,
502742,SINTEX IND. ,B ,Q,89.65,89.65,85.25,86.45,86.45,89.25,7348,672421,58221613.00,
502820,DCM LTD.    ,B ,Q,96.65,98.05,95.50,95.65,95.65,97.75,135,3651,350949.00,
502865,FORBES & CO ,B ,Q,658.25,662.00,630.10,638.35,638.35,666.20,74,599,389141.00,
502873,H.P.COTTON  ,B ,Q,31.00,31.00,29.90,29.90,29.90,30.50,4,200,6090.00,
502901,JAMSHRI RANJ,B ,Q,19.25,23.30,19.25,23.30,23.30,21.20,198,24733,538884.00,
502933,KATARE SPG. ,T ,Q,28.00,28.00,26.15,26.80,26.80,27.50,6,52,1452.00,
502937,KESORAM IND ,T ,Q,108.05,111.10,106.00,110.00,110.00,110.20,322,26215,2842080.00,
502958,LAKSHMI MILL,B ,Q,2425.00,2500.00,2352.05,2374.85,2374.85,2380.00,109,223,544359.00,
502986,VARDH TEXT  ,B ,Q,497.00,508.00,478.00,486.55,487.15,495.80,4255,54589,27025389.00,
502995,MALWA COTTON,T ,Q,14.05,14.05,13.00,14.05,14.05,13.50,12,201,2722.00,
503015,MODERN INDIA,B ,Q,51.50,52.95,51.50,52.15,52.15,53.65,8,560,29457.00,
503031,PENLAND LTD ,B ,Q,38.85,39.15,37.30,37.70,37.70,38.90,672,83972,3192132.00,
503092,PASUPATI SPG,B ,Q,15.20,15.20,15.20,15.20,15.20,16.00,2,50,760.00,
503100,PHOENIX MILL,B ,Q,374.40,375.50,370.00,372.75,372.50,373.65,225,3000,1121634.00,
503101,MARATHON NEX,B ,Q,156.50,156.90,150.00,150.50,150.50,153.60,48,796,121599.00,
503162,REL.CHEMOTX ,T ,Q,41.95,41.95,41.00,41.00,41.00,40.10,6,250,10392.00,
503169,RUBY MILLS  ,B ,Q,324.95,327.00,302.00,304.95,304.00,328.60,781,7573,2363018.00,
503205,SHREERAM    ,B ,Q,97.10,97.10,97.10,97.10,97.10,98.50,6,105,10195.00,
503229,SIMPLEX REAL,B ,Q,159.00,163.50,154.25,156.95,154.25,159.05,16,684,107609.00,
503310,SWAN ENG    ,B ,Q,61.35,61.55,60.60,61.05,60.80,61.05,1429,532379,32505742.00,
503349,VICTORIA MIL,T ,Q,2102.05,2190.00,2102.05,2150.00,2150.00,2171.05,17,57,122626.00,
503624,SVARAJ TRAD ,T ,Q,109.10,109.10,109.10,109.10,109.10,107.00,2,5,545.00,
503637,DHANLEELA   ,T ,Q,197.75,197.80,197.75,197.80,197.80,198.10,36,9000,1780000.00,
503657,VEER ENERGY ,B ,Q,5.42,5.43,5.20,5.22,5.22,5.42,911,527021,2778717.00,
503659,SWIL        ,T ,Q,232.00,232.00,232.00,232.00,232.00,230.45,4,40,9280.00,
503663,TILAKFIN    ,T ,Q,300.00,300.00,300.00,300.00,300.00,302.00,31,2500,750000.00,
503685,MEDIA ONE   ,B ,Q,25.55,25.90,25.50,25.90,25.90,26.50,6,175,4505.00,
503691,SAHARA ONE  ,T ,Q,108.90,108.90,107.50,107.50,107.50,109.50,4,50,5383.00,
503699,GEOD LTD    ,B ,Q,2.18,2.18,2.05,2.08,2.08,2.16,227,132770,278222.00,
503722,BANSW.SYNTEX,T ,Q,78.00,78.95,77.15,77.55,78.95,78.00,38,3555,275694.00,
503776,MODIPON     ,T ,Q,13.35,13.35,13.35,13.35,13.35,13.95,2,50,667.00,
503780,NRC LTD.    ,T ,Q,4.01,4.24,4.01,4.01,4.01,4.10,30,8850,35999.00,
503796,DIGJAM LTD  ,B ,Q,8.22,8.22,7.74,7.84,7.84,8.14,112,18623,145760.00,
503804,SHRI DINESH ,B ,Q,121.70,121.70,113.35,115.80,115.80,120.35,256,6990,817420.00,
503806,SRF LIMITED ,B ,Q,578.40,582.55,564.00,572.85,572.85,575.90,856,9567,5461373.00,
503811,SIYARAM SILK,B ,Q,568.00,569.25,545.00,545.00,545.00,565.90,76,1269,699144.00,
503823,BIRLA TRANS.,T ,Q,39.35,39.35,39.30,39.35,39.35,37.50,29,3997,157281.00,
503831,FOMENTO HOTE,B ,Q,68.00,68.00,63.50,63.50,63.50,65.00,4,10,675.00,
503837,SHREE RAJSYN,T ,Q,10.41,10.41,10.36,10.36,10.36,10.80,24,5542,57616.00,
503881,HIND.SYNTEX ,T ,Q,13.50,13.50,12.40,12.55,12.55,13.00,18,2166,27282.00,
503940,ASIAN ELECTR,Z ,Q,3.10,3.39,3.08,3.16,3.15,3.23,64,18187,57540.00,
503960,BHARAT BIJLE,B ,Q,692.00,698.75,670.10,678.90,678.90,700.20,140,930,634813.00,
504000,ELPRO INTER ,B ,Q,530.05,538.00,530.00,530.00,530.00,550.00,10,185,98451.00,
504008,EMCO LTD.   ,T ,Q,45.05,45.85,42.95,42.95,42.95,45.20,292,27250,1184448.00,
504028,GEE LTD     ,B ,Q,28.00,30.00,26.95,27.10,26.95,29.90,122,12195,333411.00,XD
504036,HIND.RECT   ,B ,Q,48.80,48.80,45.50,45.90,46.00,47.55,112,5812,271072.00,
504058,NIPPOBATRY  ,B ,Q,420.60,421.00,405.10,407.85,418.90,420.80,57,1512,619829.00,
504067,ZENSAR TECH.,B ,Q,448.50,454.80,428.00,435.85,435.85,439.95,1660,18185,8010477.00,
504076,JYOTI LTD.  ,B ,Q,70.00,71.00,68.00,70.25,70.00,70.65,50,3478,242993.00,
504084,KAYCEE IND  ,B ,Q,4019.00,4100.00,4018.50,4100.00,4100.00,4230.00,26,27,108866.00,
504092,INDOKEM LTD.,T ,Q,5.17,5.71,5.17,5.70,5.70,5.44,20,6110,34791.00,
504093,PANA ENERG  ,B ,Q,108.50,108.50,103.50,104.60,108.00,107.85,36,2062,220571.00,
504112,NELCO LTD.  ,B ,Q,58.50,59.80,56.50,57.95,57.70,57.90,317,15382,892327.00,
504176,HIGH ENERGY ,B ,Q,134.75,135.25,133.00,135.25,135.25,132.45,24,2005,270963.00,
504180,STD.BATTERY ,B ,Q,9.69,9.90,8.80,9.32,9.30,9.00,88,8716,82610.00,
504212,UNIV.CABLE  ,T ,Q,51.00,51.00,49.00,49.00,49.00,51.55,6,1109,56341.00,
504220,W.S.INDUSTR.,T ,Q,16.50,16.90,15.65,15.70,15.65,16.40,48,8856,139827.00,
504240,DELTON CABLE,T ,Q,54.00,57.40,53.50,57.40,57.40,54.70,8,132,7320.00,
504258,LAKSHMI ELEC,B ,Q,359.95,359.95,341.60,344.35,347.00,353.85,233,3998,1393300.00,
504269,KHAITAN ELEC,B ,Q,48.55,50.20,48.25,48.30,48.30,50.75,46,3282,159130.00,
504286,DELTA MAG   ,T ,Q,28.95,29.00,26.55,28.60,29.00,27.90,6,7,200.00,
504335,RUTRON INT. ,T ,Q,7.05,7.05,7.03,7.04,7.03,7.05,20,3560,25076.00,
504336,INDTRADECO  ,T ,Q,0.29,0.29,0.29,0.29,0.29,0.30,4,221,64.00,
504340,CONFINT     ,T ,Q,4.20,4.20,4.20,4.20,4.20,4.25,233,825011,3465046.00,
504345,SAM LEAS PU ,T ,Q,45.25,45.75,42.70,43.40,43.40,44.90,255,342058,14876016.00,
504351,EMPOWER     ,B ,Q,0.32,0.32,0.32,0.32,0.32,0.33,16,11691,3741.00,
504358,TURBO TECH  ,B ,Q,4.28,4.28,4.28,4.28,4.28,4.36,32,7934,33957.00,
504367,MONOTONA SEC,T ,Q,25.80,25.80,25.80,25.80,25.80,26.30,2,1,25.00,
504369,GRANDMA TRAD,B ,Q,262.10,262.50,262.10,262.50,262.50,262.80,20,8000,2098000.00,
504378,NYSSACORP   ,T ,Q,77.10,79.00,76.50,79.00,79.00,80.50,54,23245,1778901.00,
504382,SIMPLEX TRAD,T ,Q,132.30,132.30,132.30,132.30,132.30,126.00,2,1,132.00,
504605,UNI ABEX    ,B ,Q,366.00,370.00,366.00,370.00,370.00,370.00,6,128,47248.00,
504614,SARDA ENMIN ,B ,Q,289.00,298.00,285.05,286.90,286.90,299.25,983,8621,2504359.00,
504629,ANIL SP STEL,T ,Q,5.30,5.30,5.04,5.25,5.25,5.30,6,70,356.00,
504646,BHAGWATI AUT,B ,Q,64.00,64.00,60.05,60.70,60.05,62.95,25,915,56848.00,
504697,GALADA TELE.,T ,Q,9.10,9.40,9.06,9.06,9.06,9.51,18,8454,76627.00,
504701,GONTER PEIP ,T ,Q,7.35,7.90,7.16,7.16,7.16,7.53,37,3540,25891.00,
504741,IND.HUME PIP,B ,Q,249.70,255.50,234.00,241.20,241.20,243.00,2105,48009,11856435.00,
504786,INVEST &PREC,B ,Q,55.10,55.10,53.10,53.10,53.10,55.95,11,190,10317.00,
504823,MAHIND.UGINE,B ,Q,420.70,422.50,399.35,407.55,407.55,420.30,784,10144,4189909.00,
504840,KAIRA CAN CO,T ,Q,882.00,882.00,882.00,882.00,882.00,840.00,11,100,88200.00,
504864,ORISA SP IRS,T ,Q,203.30,203.30,196.80,203.30,203.30,193.65,65,2250,456722.00,
504879,ORIENT ABRAS,B ,Q,20.15,20.70,19.85,20.30,20.25,20.65,284,81392,1648090.00,
504903,RATHI ST    ,T ,Q,5.25,5.50,5.23,5.23,5.23,5.50,22,3127,16479.00,
504908,S.S.DUNCAN  ,B ,Q,75.00,79.00,71.40,71.85,71.85,79.30,89,3314,239336.00,
504918,SANDUR MANG.,B ,Q,628.00,637.00,611.25,621.40,621.40,627.10,429,8540,5327118.00,
504959,STOVAC IND. ,B ,Q,700.00,700.00,676.30,684.00,684.00,711.45,47,175,120941.00,
504960,STEWARTS    ,T ,Q,28.95,28.95,28.95,28.95,28.95,27.60,2,20,579.00,
504961,TATA YODOGAW,B ,Q,76.00,78.00,73.25,73.60,73.30,75.20,249,9288,701373.00,
504966,TINPLATE    ,B ,Q,91.45,93.10,82.55,84.25,84.25,90.75,20293,1317267,117470737.00,
504973,TUBE INV.   ,B ,Q,297.00,299.00,291.90,298.15,298.00,295.00,176,1952,575582.00,
504988,WELCAST     ,B ,Q,455.00,460.60,450.00,450.00,450.00,438.70,6,24,10886.00,
505010,AUTO AXLES  ,B ,Q,619.80,630.00,598.00,611.30,598.00,611.85,753,7345,4549950.00,
505029,ATLAS CYCLES,B ,Q,288.00,291.05,275.20,277.60,277.60,288.15,1614,18280,5140308.00,
505036,AUTO COR.GOA,T ,Q,425.20,440.00,416.60,416.60,416.60,438.50,120,5528,2325763.00,
505052,CLUTCH.AUTO ,B ,Q,18.30,18.90,17.85,17.95,17.95,18.50,96,6828,123871.00,
505075,SETCO AUTO  ,B ,Q,130.55,131.00,128.05,128.05,128.05,133.85,63,2283,296134.00,
505141,SCOOTERS IND,T ,Q,31.40,31.40,28.70,29.95,31.00,30.15,38,5561,161724.00,
505160,TALBROS AUTO,B ,Q,99.85,100.00,93.25,95.25,95.25,98.90,441,13038,1244617.00,
505163,ZF STEERING ,B ,Q,406.00,413.95,406.00,409.60,406.00,409.25,37,570,231863.00,
505192,SMLISUZU    ,T ,Q,591.00,601.90,585.00,592.35,598.00,602.90,103,1166,687061.00,
505196,TIL LTD.    ,B ,Q,401.00,405.00,396.90,403.70,404.70,414.90,61,1171,471229.00,
505200,EICHER MOTOR,A ,Q,8452.00,8660.00,8347.40,8593.35,8593.35,8473.35,1253,1893,16069871.00,
505230,CIMMCO      ,T ,Q,38.25,39.90,38.25,39.90,39.90,38.00,14,1329,50882.00,
505232,VELJAN      ,T ,Q,316.50,316.50,316.25,316.25,316.25,330.00,8,100,31630.00,
505242,DYNAMAT.TECH,T ,Q,1870.00,1875.00,1786.15,1801.65,1824.00,1880.15,148,1031,1861536.00,
505250,G.G.DANDEKAR,B ,Q,62.20,62.20,62.00,62.00,62.00,63.40,20,850,52722.00,
505255,GMM PFAUDLER,B ,Q,202.30,213.05,202.30,203.80,202.55,206.85,547,13974,2883726.00,XD
505283,KIRLOSAR PN ,B ,Q,614.95,614.95,576.50,584.90,585.00,603.05,164,1543,905812.00,
505299,KULK-POWER  ,T ,Q,42.10,42.10,38.50,41.80,40.05,40.10,68,10801,447751.00,
505324,MANUGRAPH IN,B ,Q,36.45,36.50,34.85,35.65,35.75,37.25,155,2810,100661.00,
505336,MIRCH-MIREX ,T ,Q,0.13,0.13,0.13,0.13,0.13,0.12,2,23,2.00,
505355,NESCO LTD   ,B ,Q,1154.05,1154.40,1138.00,1141.65,1141.65,1126.15,850,1902,2179790.00,
505358,INTEGRA ENG ,B ,Q,18.55,19.85,18.15,19.05,19.05,19.10,184,52218,973099.00,
505368,REVATHI EQU.,B ,Q,329.70,329.70,319.20,319.20,319.20,334.50,8,111,35536.00,
505400,TEXINFRA    ,B ,Q,40.05,41.35,38.25,38.85,38.85,40.95,1036,88431,3496293.00,
505412,WENDT(INDIA),B ,Q,1581.10,1617.00,1535.00,1591.10,1591.10,1581.10,70,491,775662.00,
505502,PARAG SHILPA,T ,Q,552.80,553.35,552.80,553.30,553.35,552.50,165,48400,26771740.00,
505509,RESPON IND  ,T ,Q,68.50,71.70,68.50,70.65,70.65,71.75,55,1886,130841.00,
505513,SHRSHA TEX  ,T ,Q,5.34,5.34,5.34,5.34,5.34,5.44,21,22010,117533.00,
505523,MAHA CORP   ,T ,Q,9.75,9.75,9.62,9.75,9.75,9.80,51,17952,174257.00,
505525,PARICHAY INV,B ,Q,7.70,7.70,7.00,7.00,7.00,7.00,40,21635,156877.00,
505526,DOLAT INV.  ,B ,Q,2.54,2.55,2.36,2.42,2.42,2.48,44,21905,52354.00,
505530,PRISM INFO  ,T ,Q,22.80,22.85,22.80,22.85,22.85,21.80,4,2,45.00,
505533,WESTLIFE DEV,T ,Q,336.00,344.50,332.05,335.10,335.10,347.85,22,425,144269.00,
505537,ZEE ENTER   ,A ,Q,299.80,301.35,285.25,289.00,289.00,299.55,2380,66710,19457897.00,
505592,SHREEKRIS BI,T ,Q,56.90,56.90,56.90,56.90,56.90,55.80,2,3,170.00,
505650,SKYL MILLAR ,B ,Q,3.36,3.36,3.25,3.29,3.25,3.39,11,1800,5943.00,
505665,ANTIF BEARNG,B ,Q,99.00,99.35,90.95,91.30,91.30,96.60,235,10669,995842.00,
505681,BIMETAL BEAR,B ,Q,277.65,279.95,277.65,279.95,279.95,277.65,4,2,557.00,
505688,BHARAT GEARS,B ,Q,67.00,69.35,65.00,65.55,67.00,68.10,351,12691,840647.00,
505700,ELECON ENG  ,B ,Q,59.05,59.15,56.00,56.40,56.40,58.80,1165,64672,3681715.00,
505710,GRAUER& WEIL,B ,Q,10.59,10.59,9.06,9.33,9.33,9.82,463,121814,1152817.00,
505711,GAJRA BEVEL ,T ,Q,1.62,1.78,1.62,1.70,1.70,1.70,15,2800,4782.00,
505712,GUJ.AUTO GE ,B ,Q,303.00,307.50,292.20,295.40,295.40,301.15,297,9818,2931483.00,
505714,GABRIEL(I)  ,B ,Q,55.45,55.55,51.15,52.25,52.25,54.85,5028,413509,22201303.00,
505720,HERC.HOISTS ,B ,Q,175.90,177.50,162.00,165.50,165.50,173.95,2058,33223,5600073.00,
505726,IFB IND.LTD.,B ,Q,168.00,169.20,154.15,155.45,155.45,164.50,2770,102688,16725991.00,
505729,SINGER INDIA,B ,Q,99.00,99.00,93.15,96.50,97.00,96.45,228,7810,746071.00,
505737,INTER.COMBUS,B ,Q,250.00,251.00,223.20,223.20,223.20,248.00,272,7316,1698950.00,
505744,FED MOG GOE ,B ,Q,250.80,254.95,245.00,251.20,252.00,254.00,25,240,59964.00,
505790,FAG BEARINGS,B ,Q,2700.00,2741.00,2700.00,2719.60,2700.00,2711.30,28,83,225726.00,
505800,RANE HOLDIN ,T ,Q,401.10,409.00,390.00,405.20,409.00,403.15,54,1435,573549.00,
505827,SNL BEARINGS,T ,Q,41.05,44.85,41.05,44.75,44.75,43.20,12,331,13730.00,
505840,JAIPAN INDUS,T ,Q,12.55,12.55,12.00,12.55,12.55,12.00,8,505,6282.00,
505854,TRF LTD.    ,B ,Q,301.90,303.00,281.55,282.55,282.55,296.00,1376,30522,8959807.00,
505872,WPIL LTD.   ,B ,Q,403.60,409.50,380.00,388.75,387.00,400.85,267,7952,3123036.00,
505890,KENNAMETAL  ,B ,Q,770.00,770.15,767.25,769.20,770.00,774.05,49,548,421685.00,
505893,HIND.HARDY  ,B ,Q,87.80,87.80,82.35,86.95,86.90,83.50,52,1205,103282.00,
505930,VISHAL MALLE,T ,Q,9.31,9.31,9.31,9.31,9.31,9.80,2,86,800.00,
505978,TRITON VALVE,T ,Q,488.00,508.00,486.20,508.00,508.00,496.40,8,10,4890.00,
505982,HINDUJA FOUN,B ,Q,40.50,40.70,36.90,39.05,38.85,38.80,100,13438,506652.00,
506003,SUDAL INDUS ,B ,Q,18.20,18.90,16.10,17.30,17.80,17.45,64,636,10653.00,
506016,JRIIIL      ,T ,Q,49.15,49.15,49.15,49.15,49.15,46.85,2,1,49.00,
506022,PRAKASH IND.,B ,Q,116.80,116.80,108.50,110.15,110.15,116.85,3271,148392,16595001.00,
506027,BHORUKA ALU.,T ,Q,1.33,1.33,1.21,1.21,1.25,1.27,203,11251,14429.00,
506041,MAHESH.AGR. ,T ,Q,23.40,23.40,23.40,23.40,23.40,22.30,4,1000,23400.00,
